image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,parent,d_hash
https://media.swncdn.com/cms/RT/69100-clarence-thomas-getty.1200w.tn.jpg,1324876883,129203,"Abortion Is the ‘Dismembering of a Living Child,’ Supreme Court Justice Says",https://www.christianheadlines.com/contributors/michael-foust/abortion-is-the-dismembering-of-a-living-child-supreme-court-justice-says.html,christianheadlines.com,http://christianheadlines.com/,2019-06-28 22:32:25,0,55135,[3690],0,14
https://media.npr.org/assets/img/2017/04/20/gettyimages-670412336_wide-f5a009b128d68604576758b11488ab53fc20eab7.jpg?s=1400,633425889,1096,Bernie Sanders Defends Campaigning For Anti-Abortion Rights Democrat,http://www.npr.org/2017/04/20/524962482/sanders-defends-campaigning-for-anti-abortion-rights-democrat,NPR,http://www.npr.org/,2017-04-20 08:00:00,1,49952,[3689],0,15
https://static.politifact.com/rulings/tom-false.png,1217213340,18391,"No, late-term abortions are not unrestricted under new law",https://www.politifact.com/facebook-fact-checks/statements/2019/feb/01/viral-image/no-new-york-abortion-law-doesnt-let-mothers-abort-/,Politifact,http://www.politifact.com,2019-02-01 00:00:00.000000,7,48308,[3689],0,16
https://cdn.cnn.com/cnnnext/dam/assets/190507102532-02-ga-abortion-bill-signing-0507-super-tease.jpg,1276546324,1095,Georgia's governor signs a controversial abortion bill into law,http://rss.cnn.com/~r/rss/cnn_topstories/~3/3wk6uP1gOAI/index.html,CNN,http://www.cnn.com/,2019-05-07 10:59:50.000000,8,47773,[3687],0,17
https://cdn.cnn.com/cnnnext/dam/assets/190515181630-kay-ivey-abortion-bill-0515-super-tease.jpg,1284097393,1095,Gov. Kay Ivey signed into law a bill that was passed with the aim of challenging the landmark Roe v. Wade decision that legalized abortion,http://rss.cnn.com/~r/rss/cnn_topstories/~3/RIxw9kMM1ek/index.html,CNN,http://www.cnn.com/,2019-05-15 18:25:50.000000,14,35545,[3687],0,18
http://www.catholicnewsagency.com/images/shutterstock_680525371.jpg,1176600205,84877,Judicial nominee faces Senate scrutiny over Knights of Columbus membership,https://www.catholicnewsagency.com/news/senators-quiz-nominee-about-membership-of-extreme-knights-of-columbus-78683,catholicnewsagency.com,http://www.catholicnewsagency.com/#spider,2019-01-27 16:52:10.517008,1,33602,[],0,19
https://compote.slate.com/images/26c4d2cb-6f25-40d2-a5e9-121299b62115.jpeg?width=780&height=520&rect=4734x3156&offset=0x0,1276697465,4425,Georgia Just Criminalized Abortion. Women Who Terminate Their Pregnancies Would Be Subject to Life in Prison.,https://slate.com/news-and-politics/2019/05/hb-481-georgia-law-criminalizes-abortion-subjects-women-to-life-in-prison.html?via=rss,Slate,http://www.slate.com?from=rss,2019-05-07 14:03:53.000000,4,33304,[3689],0,20
"https://i.kinja-img.com/gawker-media/image/upload/s--wldcwMXy--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/e3uxzhiptlhf5p9n22nu.png",1000007154,6154,Court Docs Allege Ex-Trump Staffer Drugged Woman He Got Pregnant With 'Abortion Pill',https://splinternews.com/court-docs-allege-ex-trump-staffer-drugged-woman-he-got-1829233105,Jezebel,http://jezebel.com,2018-09-21 20:14:00.000000,1,29968,[3689],0,21
https://static01.nyt.com/images/2019/02/27/science/27ABORTION/27ABORTION-facebookJumbo.jpg,1208348633,1,‘Executing Babies’: Here Are the Facts Behind Trump’s Misleading Abortion Tweet,https://www.nytimes.com/2019/02/26/health/abortion-bill-trump.html,New York Times,http://nytimes.com,2019-02-27 00:42:54.000000,2,28161,[3687],0,22
https://storage.googleapis.com/afs-prod/media/media:5a7ddd638fd54b6a9b508fac434de24e/2000.jpeg,1287138422,312802,Alabama governor invokes God in banning nearly all abortions,https://www.apnews.com/7a47ddc761dc4b72a017b0836da3a87b,alabama.statenews.net,http://alabama.statenews.net/,2019-05-19 00:28:27.000000,5,27651,[],0,23
https://cbsnews1.cbsistatic.com/hub/i/r/2011/06/28/58ace009-a643-11e2-a3f0-029118418759/thumbnail/1200x630/8eadce5d3a42ac0604bef935f538f5db/virginiastatecapitol.jpg,1179267471,195373,Virginia bill would loosen restrictions on late-term abortions,https://www.cbsnews.com/news/virginia-abortion-bill-proposed-by-kathy-tran-third-trimester-today-2019-01-30/,cbsn.ws,http://cbsn.ws/,2019-01-30 10:11:43.000000,1,23578,[],0,24
https://media.npr.org/assets/img/2019/05/15/ap_19135809590151_wide-e46ed737b1d25618531d28bff3b347b169827093.jpg?s=1400,1290240009,1096,Alabama Governor Signs Abortion Ban Into Law,https://www.npr.org/2019/05/14/723312937/alabama-lawmakers-passes-abortion-ban,NPR,http://www.npr.org/,2019-05-14 00:00:00.000000,1,23345,[3689],0,25
https://pixel.nymag.com/imgs/fashion/daily/2019/05/23/23-ultrasound.w1200.h630.jpg,1330289906,416300,Embryos Don’t Have Hearts,https://www.thecut.com/2019/05/embryos-dont-have-hearts.html,thecut.com,http://thecut.com/,2019-05-24 00:00:00.000000,1,22360,[],0,26
https://static.foxnews.com/foxnews.com/content/uploads/2019/03/planned-parenthood-Columbus-Ohio-Google.jpg,1323425593,1092,"Ohio strips Planned Parenthood from budget, set to boost pro-life pregnancy center funding",https://www.foxnews.com/politics/ohio-pulls-planned-parenthood-funding-gives-5-times-more-funding-to-pro-life-pregnancy-centers,FOX News,http://www.foxnews.com/,2019-06-27 11:19:28,1,21137,[3690],0,27
https://static01.nyt.com/images/2019/03/22/us/politics/00Biden-abortion1-promo/00Biden-abortion1-facebookJumbo.jpg,1235293887,1,How Joe Biden Struggled with Abortion Rights for Decades,https://www.nytimes.com/2019/03/29/us/politics/biden-abortion-rights.html,New York Times,http://nytimes.com,2019-03-29 09:01:44.000000,4,19323,[3687],0,28
https://mediadc.brightspotcdn.com/dims4/default/0358539/2147483647/strip/true/crop/4643x2438+320+473/resize/1200x630!/quality/90/?url=https%3A%2F%2Fmediadc.brightspotcdn.com%2Fbf%2F6d%2F85c18d3d4969adceda7e6a691975%2Fap-18080748114971.jpg,1006477681,6443,Washington state passes law to require insurance coverage of abortion,https://www.washingtonexaminer.com/policy/healthcare/washington-state-passes-law-to-require-insurance-coverage-of-abortion,Washington Examiner,http://www.washingtonexaminer.com/politics,2018-03-21 00:00:00.000000,2,18882,[3690],0,29
,,,,,,,,,,,,0
