image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,image_url,parent,d_hash
https://www.liveaction.org/news/wp-content/uploads/2017/09/baby-incubator-preemie-700x350.jpg,1290267148,71843,Eyewitness: Babies born alive after abortion were drowned in saline,https://www.liveaction.org/news/eyewitness-born-alive-abortion-drowned-saline/?fbclid=IwAR0JjQXC_A1fnygp_vh3Iwy3OtUFoleItd3o0lbqR2GFVKuUbQkY9mVUQdw&utm_content=90195938&utm_medium=social&utm_source=twitter&hss_channel=tw-18001922,liveaction.org,http://www.liveaction.org/#spider,2019-04-23 20:46:46,2,50126,[],https://www.liveaction.org/news/wp-content/uploads/2017/09/baby-incubator-preemie-700x350.jpg,0,14
https://static.politifact.com/rulings/tom-false.png,1217213340,18391,"No, late-term abortions are not unrestricted under new law",https://www.politifact.com/facebook-fact-checks/statements/2019/feb/01/viral-image/no-new-york-abortion-law-doesnt-let-mothers-abort-/,Politifact,http://www.politifact.com,2019-02-01 00:00:00,2,48308,[3689],https://static.politifact.com/rulings/tom-false.png,0,15
http://www.lifenews.com/wp-content/uploads/2013/05/levatino2-190x137.jpg,260694369,83280,"Doctor Who Did 1,200 Abortions Tells Congress to Ban Them",http://www.lifenews.com/2013/05/23/doctor-who-did-1200-abortions-tells-congress-to-ban-them/,LifeNews,http://www.lifenews.com/,2013-05-23 12:52:00,1,47297,[3690],http://www.lifenews.com/wp-content/uploads/2013/05/levatino2-190x137.jpg,0,16
https://www.plannedparenthood.org/images/planned_parenthood_sharing_small.png,443372374,34778,Planned Parenthood | Official Site,https://www.plannedparenthood.org/,plannedparenthood.org,http://www.plannedparenthood.org#spider,2016-01-27 00:01:00,1,44206,[],https://www.plannedparenthood.org/images/planned_parenthood_sharing_small.png,0,17
https://www.thepublicdiscourse.com/wp-content/uploads/2019/04/Ana-Samuel-PD-cover-image.png,1290333310,96161,A Message to Mayor Pete from a Latina Mama: “Don’t Force Your Sexual Ideology on Me and My Children”,https://www.thepublicdiscourse.com/2019/04/51308/,thepublicdiscourse.com,http://www.thepublicdiscourse.com/#spider,2019-04-18 00:00:22,1,40173,[],https://www.thepublicdiscourse.com/wp-content/uploads/2019/04/Ana-Samuel-PD-cover-image.png,0,18
http://www.abortionprocedures.com/wp-content/uploads/2015/12/unnamed-1-copy.jpg,478554407,285563,Abortion: What you need to know,http://www.abortionprocedures.com,abortionprocedures.com,http://abortionprocedures.com/,2016-03-16 17:11:00,2,35392,[],http://www.abortionprocedures.com/wp-content/uploads/2015/12/unnamed-1-copy.jpg,0,19
https://i2.wp.com/www.michiganadvance.com/wp-content/uploads/2019/04/tr98.png?fit=741%2C486&ssl=1,1290243008,1175191,Michigan NICU nurse Julia Pulver's tweets on Trump's abortion lie go viral ⋆ Michigan Advance,https://www.michiganadvance.com/blog/michigan-nicu-nurse-julia-pulvers-tweets-on-trumps-abortion-lie-go-viral/,michiganadvance.com,http://michiganadvance.com/,2019-04-28 20:27:12,0,34631,[],https://i2.wp.com/www.michiganadvance.com/wp-content/uploads/2019/04/tr98.png?fit=741%2C486&ssl=1,0,20
http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/05/18/0/0/694940094001_5786674682001_5786673702001-vs.jpg?ve=1,878646811,1092,Trump takes on Planned Parenthood with ban on abortion counseling at federally funded clinics,http://www.foxnews.com/politics/2018/05/18/trump-takes-on-planned-parenthood-with-ban-on-abortion-counseling-at-federally-funded-clinics.html,FOX News,http://www.foxnews.com/,2018-05-18 16:09:00,2,34628,[3690],http://a57.foxnews.com/media2.foxnews.com/BrightCove/694940094001/2018/05/18/0/0/694940094001_5786674682001_5786673702001-vs.jpg?ve=1,0,21
https://static.politico.com/52/5f/f6c54e494ddcba8ca4f1bbfb968a/180122-tony-perkins-zs-1160.jpg,778038047,18268,"Tony Perkins: Trump Gets 'a Mulligan’ on Life, Stormy Daniels",https://www.politico.com/magazine/story/2018/01/23/tony-perkins-evangelicals-donald-trump-stormy-daniels-216498,Politico,https://www.politico.com/,2018-01-23 05:01:52,1,32439,[3687],https://static.politico.com/52/5f/f6c54e494ddcba8ca4f1bbfb968a/180122-tony-perkins-zs-1160.jpg,0,22
https://media.npr.org/assets/img/2018/05/23/gettyimages-835236446_wide-a5e918ab1678b93e91f3dfa9d9b874ff8d38ed1b.jpg?s=1400,882716996,1096,"Under Trump, Family Planning Funds Could Go To Groups That Oppose Contraception",https://www.npr.org/2018/05/23/613777772/under-trump-family-planning-funds-could-go-to-groups-that-don-t-offer-birth-cont?utm_medium=RSS&utm_campaign=news,NPR,http://www.npr.org/,2018-05-23 16:38:00,1,30186,[3689],https://media.npr.org/assets/img/2018/05/23/gettyimages-835236446_wide-a5e918ab1678b93e91f3dfa9d9b874ff8d38ed1b.jpg?s=1400,0,23
https://static01.nyt.com/images/2019/02/27/science/27ABORTION/27ABORTION-facebookJumbo.jpg,1208348633,1,‘Executing Babies’: Here Are the Facts Behind Trump’s Misleading Abortion Tweet,https://www.nytimes.com/2019/02/26/health/abortion-bill-trump.html,New York Times,http://nytimes.com,2019-02-27 00:42:54,4,28161,[3687],https://static01.nyt.com/images/2019/02/27/science/27ABORTION/27ABORTION-facebookJumbo.jpg,0,24
https://www.texasobserver.org/wp-content/uploads/2013/07/20130712_Michels_TexasLegislature_303.jpg,572243852,20548,"Lawmaker: Abortion Ban Forces Women to be ‘More Personally Responsible’
",https://www.texasobserver.org/texas-lawmaker-no-abortion-access-would-force-women-to-be-more-personally-responsible-with-sex/,Texas Tribune,http://www.texastribune.org,2017-01-24 13:57:50,2,27832,[3686],https://www.texasobserver.org/wp-content/uploads/2013/07/20130712_Michels_TexasLegislature_303.jpg,0,25
https://thehill.com/sites/default/files/article_images/executiondeathpenalty12292016getty.jpg,1244642752,18364,GOP Texas lawmaker reintroduces bill to allow death penalty for women who have abortions,https://thehill.com/homenews/state-watch/438207-gop-texas-lawmaker-reintroduces-bill-that-would-allow-death-penalty-for,The Hill,http://thehill.com/rss/syndicator/19109,2019-04-10 11:05:20,2,27791,[3686],https://thehill.com/sites/default/files/article_images/executiondeathpenalty12292016getty.jpg,0,26
https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/04/screen_shot_2019-04-26_at_1.30.54_pm.png?itok=-k1yyIcO,1267174670,269352,Lawmaker&#039;s Harrowing Testimony: I Saw Born-Alive Babies Drowned In Saline After Botched Abortions,https://www.dailywire.com/news/46456/lawmakers-harrowing-testimony-i-saw-born-alive-amanda-prestigiacomo,Daily Wire,http://dailywire.com/,2019-04-26 14:37:56,0,27714,[3690],https://www.dailywire.com/sites/default/files/styles/open_graph/public/uploads/2019/04/screen_shot_2019-04-26_at_1.30.54_pm.png?itok=-k1yyIcO,0,27
https://media.npr.org/assets/img/2019/04/26/690139731_wide-d1003fbce2f974838f1e90af21dcb605038eac28.jpg?s=1400,1266976824,1096,Kansas Supreme Court Rules State Constitution Protects Right To Abortion,https://www.npr.org/2019/04/26/717449336/kansas-supreme-court-rules-state-constitution-protects-right-to-abortion?utm_medium=RSS&utm_campaign=national,NPR,http://www.npr.org/,2019-04-26 10:52:40,11,27531,[3689],https://media.npr.org/assets/img/2019/04/26/690139731_wide-d1003fbce2f974838f1e90af21dcb605038eac28.jpg?s=1400,0,28
https://mediadc.brightspotcdn.com/dims4/default/a3d00e8/2147483647/strip/true/crop/2290x1202+0+40/resize/1200x630!/quality/90/?url=https%3A%2F%2Fmediadc.brightspotcdn.com%2F6b%2Fc5%2Fa859724648508df4f0288b91dc29%2F308170748-1-8.jpg,1216976132,6443,Trump administration moves to cut off some Planned Parenthood funding,https://www.washingtonexaminer.com/policy/healthcare/trump-administration-moves-to-cut-off-some-planned-parenthood-funding,Washington Examiner,http://www.washingtonexaminer.com/politics,2019-02-22 00:00:00,1,26543,[3690],https://mediadc.brightspotcdn.com/dims4/default/a3d00e8/2147483647/strip/true/crop/2290x1202+0+40/resize/1200x630!/quality/90/?url=https%3A%2F%2Fmediadc.brightspotcdn.com%2F6b%2Fc5%2Fa859724648508df4f0288b91dc29%2F308170748-1-8.jpg,0,29
,,,,,,,,,,,,,0
