image_url,stories_id,media_id,story_title,story_url,media_name,media_url,publish_date,inlink_count,fb_count,partisan,image_url,d_hash,parent
https://cbsnews1.cbsistatic.com/hub/i/r/2019/05/15/1273c667-b76e-4271-8ce4-53dee864a454/thumbnail/1200x630/5a0b7be461cab49a7686aa0f021742a3/2019-05-15t020012z-1738697895-rc1274eff540-rtrmadp-3-usa-abortion-alabama.jpg,1283995119,18957,Alabama Passes Near-Total Abortion Ban With No Exceptions For Rape Or Incest,https://www.cbsnews.com/news/alabama-abortion-law-passed-alabama-passes-near-total-abortion-ban-with-no-exceptions-for-rape-or-incest-2019-05-14/,newyork.cbslocal.com,http://newyork.cbslocal.com,2019-05-15 14:50:24,39,141148,[3686],https://cbsnews1.cbsistatic.com/hub/i/r/2019/05/15/1273c667-b76e-4271-8ce4-53dee864a454/thumbnail/1200x630/5a0b7be461cab49a7686aa0f021742a3/2019-05-15t020012z-1738697895-rc1274eff540-rtrmadp-3-usa-abortion-alabama.jpg,1283995119,alabama
https://www.trbimg.com/img-5cd7323b/turbine/ct-perspec-zorn-abortion-rape-heartbeat-ohio-child-argentina-20190509,1280845594,658831,Should 11-year-old girls have to bear their rapists’ babies? Ohio says yes.,https://www.chicagotribune.com/columns/eric-zorn/ct-perspec-zorn-abortion-rape-heartbeat-ohio-child-argentina-20190509-story.html,State News - United States - Ohio,http://www.ohio.statenews.net/,2019-05-12 03:04:51,1,131277,[],https://www.trbimg.com/img-5cd7323b/turbine/ct-perspec-zorn-abortion-rape-heartbeat-ohio-child-argentina-20190509,1280845594,ohio
https://cbsnews3.cbsistatic.com/hub/i/r/2017/01/27/e9aa704a-52d1-441a-8f45-b1e302989203/thumbnail/1200x630/2bb494c567bb6b7ab92b1ac239eede9c/march-for-life-getty-632855678.jpg,1283114934,1752,Alabama just passed a near-total abortion ban,http://www.cbsnews.com/news/alabama-abortion-law-passed-alabama-passes-near-total-abortion-ban-with-no-exceptions-for-rape-or-incest-2019-05-14/,cbs news,http://www.cbsnews.com/,2019-05-14 21:54:44,1,119526,[3687],https://cbsnews3.cbsistatic.com/hub/i/r/2017/01/27/e9aa704a-52d1-441a-8f45-b1e302989203/thumbnail/1200x630/2bb494c567bb6b7ab92b1ac239eede9c/march-for-life-getty-632855678.jpg,1283114934,alabama
https://cbsnews3.cbsistatic.com/hub/i/r/2016/12/07/2b3c8a1b-db2b-45d1-ba27-89897f29e60d/thumbnail/1200x630/9c201083e8b41e134a9ed65c63e15b68/ohio-heartbeat-bill-2-2016-12-6.png,1290272299,1752,A pregnant 11-year-old rape victim in Ohio would no longer be allowed to have an abortion under new state law,https://www.cbsnews.com/news/ohio-abortion-heartbeat-bill-pregnant-11-year-old-rape-victim-barred-abortion-after-new-ohio-abortion-bill-2019-05-13/?ftag=CNM-00-10aab6a&amp;linkId=67347419,cbs news,http://www.cbsnews.com/,2019-05-15 01:29:00,5,95847,[3687],https://cbsnews3.cbsistatic.com/hub/i/r/2016/12/07/2b3c8a1b-db2b-45d1-ba27-89897f29e60d/thumbnail/1200x630/9c201083e8b41e134a9ed65c63e15b68/ohio-heartbeat-bill-2-2016-12-6.png,1290272299,ohio
https://i.guim.co.uk/img/media/ec38fe9dca67637e06fedb446ed64ad0d7fdfdb0/0_1667_1961_1176/master/1961.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=1c7f2dc2ba712c7361509de094e25bd4,1283168003,623382,These 25 white men – all Republicans – just voted to ban abortion in Alabama,https://www.theguardian.com/us-news/2019/may/14/alabama-abortion-ban-white-men-republicans,Guardian - United States,http://www.theguardian.com/us,2019-05-14 22:52:24,15,95809,[],https://i.guim.co.uk/img/media/ec38fe9dca67637e06fedb446ed64ad0d7fdfdb0/0_1667_1961_1176/master/1961.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&s=1c7f2dc2ba712c7361509de094e25bd4,1283168003,alabama
https://static01.nyt.com/images/2019/05/09/us/09ABORTION-1/09ABORTION-1-facebookJumbo.jpg,1282767285,1,Alabama Senate Set to Take Up Bill Effectively Banning Abortion,https://www.nytimes.com/2019/05/14/us/alabama-abortion-ban.html,New York Times,http://nytimes.com,2019-05-14 16:25:02,2,58545,[3687],https://static01.nyt.com/images/2019/05/09/us/09ABORTION-1/09ABORTION-1-facebookJumbo.jpg,1282767285,alabama
https://foreignpolicymag.files.wordpress.com/2019/05/gettyimages-3403577.jpg,1285100894,20153,What Actually Happens When a Country Bans Abortion,http://foreignpolicy.com/2019/05/16/what-actually-happens-when-a-country-bans-abortion-romania-alabama/,Foreign Policy,http://www.foreignpolicy.com,2019-05-16 16:38:19,5,48111,[3689],https://foreignpolicymag.files.wordpress.com/2019/05/gettyimages-3403577.jpg,1285100894,0
https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/28/fdbe9175-9b26-41b0-8dd2-b72446100634/thumbnail/1200x630g2/614e5c457e95577320bbeb71c1cddcda/planned-parenthood-exterior-1-copy.jpg,1295783400,195373,Missouri's last abortion clinic may lose license this week,https://www.cbsnews.com/news/planned-parenthood-missouri-last-abortion-clinic-says-it-may-lose-its-license-this-week-exclusive-2019-05-28/,cbsn.ws,http://cbsn.ws/,2019-05-28 11:29:24,0,42207,[],https://cbsnews3.cbsistatic.com/hub/i/r/2019/05/28/fdbe9175-9b26-41b0-8dd2-b72446100634/thumbnail/1200x630g2/614e5c457e95577320bbeb71c1cddcda/planned-parenthood-exterior-1-copy.jpg,1295783400,missouri
https://media.11alive.com/assets/WXIA/images/cf4bc46c-e468-480f-9e96-ab3a858474d2/cf4bc46c-e468-480f-9e96-ab3a858474d2_1140x641.jpg,1287289257,375846,Abortion law in Georgia - DAs say they won&#39;t prosecute women - 11alive.com,https://www.11alive.com/article/news/politics/prosecutors-from-across-metro-atlanta-say-they-wont-prosecute-women-for-abortions/85-1e28f2d7-188c-45ca-b136-31e7c1f917c5,Big News Network.com - Paris News,http://www.bignewsnetwork.com/index.php/cat/fab36d240e1883d4/,2019-05-19 08:23:05,0,40128,[],https://media.11alive.com/assets/WXIA/images/cf4bc46c-e468-480f-9e96-ab3a858474d2/cf4bc46c-e468-480f-9e96-ab3a858474d2_1140x641.jpg,1287289257,georgia
https://www.washingtonpost.com/resizer/0rGdjlKxCAHFnnomjKJp6oa3Bz4=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QY4LGYTR3AI6THYGL7BO5AACPI.jpg,1286341197,2,"In Nevada’s legislature, women outnumber the men — a first in the nation. Carson City may never be the same.",https://www.washingtonpost.com/national/in-nevadas-legislature-women-outnumber-the-men--a-first-in-the-nation-carson-city-may-never-be-the-same/2019/05/17/91447c19-116a-4b69-9355-36e348be177f_story.html,Washington Post,http://washingtonpost.com,2019-05-17 11:02:20,0,37442,[3687],https://www.washingtonpost.com/resizer/0rGdjlKxCAHFnnomjKJp6oa3Bz4=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QY4LGYTR3AI6THYGL7BO5AACPI.jpg,1286341197,nevada
